subscription_id,event_date,event_type,mrr_change
3694,2024-03-31,churn,-80
3695,2025-08-05,new,29
3709,2023-09-26,new,29
3709,2024-03-24,churn,-66
3728,2023-08-08,new,29
3731,2024-09-09,new,29
3731,2025-03-08,churn,-65
3734,2023-01-21,new,29
3739,2024-04-16,new,29
3739,2024-10-13,churn,-66
3745,2024-09-20,new,79
3758,2025-07-01,new,79
3758,2025-09-29,contraction,-75
3772,2023-12-03,new,29
3772,2024-05-31,churn,-71
3773,2023-07-17,new,29
3773,2024-01-13,churn,-71
3775,2024-09-25,new,29
3775,2025-03-24,churn,-74
3780,2024-11-28,new,79
3790,2024-10-03,new,29
3790,2025-04-01,churn,-66
3798,2023-03-26,new,29
3801,2023-06-22,new,29
3801,2023-12-19,churn,-67
3803,2023-12-07,new,199
3806,2024-03-06,new,29
3806,2024-06-04,expansion,50
3808,2025-06-19,new,79
3808,2025-12-16,churn,-212
3811,2025-07-15,new,79
3811,2026-01-11,churn,-196
3815,2024-11-14,new,79
3817,2024-11-11,new,199
3818,2025-11-22,new,29
3818,2026-02-20,expansion,25
3820,2023-11-24,new,79
3824,2024-11-19,new,29
3827,2026-03-08,new,79
3835,2023-07-06,new,199
3836,2025-10-29,new,29
3838,2023-04-09,new,29
3841,2023-04-10,new,199
3847,2023-08-30,new,79
3848,2025-05-01,new,199
3848,2025-10-28,churn,-499
3849,2023-10-06,new,29
3850,2024-04-09,new,79
3858,2023-04-24,new,29
3867,2023-06-07,new,29
3867,2023-12-04,churn,-64
3868,2023-05-03,new,29
3868,2023-10-30,churn,-73
3869,2023-08-24,new,29
3876,2024-08-05,new,79
3877,2025-09-25,new,29
3877,2025-12-24,contraction,-75
3881,2023-02-05,new,79
3888,2024-11-03,new,29
3889,2024-01-04,new,79
3892,2024-06-15,new,79
3898,2024-10-10,new,79
3898,2025-01-08,contraction,-75
3900,2025-05-30,new,79
3903,2023-04-23,new,79
3903,2023-10-20,churn,-218
3914,2023-09-13,new,29
3918,2025-10-28,new,29
3920,2023-08-01,new,29
3934,2024-04-05,new,79
3934,2024-10-02,churn,-201
3937,2024-07-29,new,79
3938,2025-10-08,new,79
3940,2025-06-18,new,199
3944,2023-07-30,new,29
3944,2024-01-26,churn,-67
3952,2025-02-10,new,29
3952,2025-05-11,expansion,100
3952,2025-08-09,churn,-76
3960,2024-07-27,new,79
3962,2024-10-26,new,29
3967,2023-12-31,new,29
3967,2024-06-28,churn,-70
3974,2026-03-12,new,199
3974,2026-06-10,expansion,25
3979,2024-11-19,new,29
3985,2023-04-12,new,29
3992,2023-10-15,new,79
3994,2025-06-14,new,29
3999,2025-08-20,new,79
4006,2023-02-17,new,29
4006,2023-08-16,churn,-75
4007,2025-03-03,new,29
4008,2025-03-20,new,79
4017,2025-01-04,new,29
4022,2025-03-26,new,79
4022,2025-09-22,churn,-175
4028,2024-06-02,new,199
4028,2024-11-29,churn,-499
4033,2023-10-14,new,79
4039,2025-03-20,new,29
4050,2023-12-08,new,29
4055,2024-01-19,new,29
4057,2025-04-08,new,29
4063,2023-04-24,new,29
4065,2023-03-31,new,79
4072,2023-11-11,new,29
4072,2024-05-09,churn,-64
4074,2025-10-06,new,29
4074,2026-04-04,churn,-77
4081,2024-06-24,new,29
4090,2025-12-07,new,29
4092,2023-09-25,new,29
4105,2025-08-16,new,79
4106,2023-07-25,new,79
4107,2024-04-16,new,79
4111,2025-11-03,new,79
4113,2025-04-21,new,29
4122,2024-07-13,new,29
4125,2025-10-27,new,29
4126,2024-02-17,new,29
4128,2024-10-15,new,79
4128,2025-04-13,churn,-196
4131,2023-05-23,new,29
4136,2026-02-14,new,29
4142,2023-04-11,new,79
4145,2025-12-31,new,29
4145,2026-03-31,expansion,100
4148,2025-03-16,new,29
4150,2025-08-19,new,29
4155,2024-03-19,new,79
4155,2024-06-17,expansion,25
4162,2023-06-02,new,29
4165,2023-08-17,new,199
4166,2023-11-02,new,29
4167,2025-08-16,new,79
4171,2024-07-17,new,79
4171,2024-10-15,expansion,100
4173,2025-10-28,new,29
4176,2026-01-18,new,29
4176,2026-04-18,contraction,-25
4177,2025-07-23,new,199
4177,2025-10-21,expansion,50
4182,2024-01-17,new,29
4194,2025-10-08,new,79
4194,2026-04-06,churn,-180
4196,2025-07-30,new,29
4196,2026-01-26,churn,-73
4197,2024-09-26,new,199
4205,2023-08-05,new,79
4210,2023-08-06,new,29
4213,2024-07-21,new,29
4213,2025-01-17,churn,-65
4219,2024-10-28,new,79
4221,2025-04-26,new,29
4221,2025-10-23,churn,-75
4222,2025-04-13,new,29
4222,2025-10-10,churn,-81
4223,2023-03-29,new,29
4226,2023-12-17,new,79
4226,2024-03-16,expansion,25
4229,2023-01-29,new,29
4229,2023-04-29,expansion,75
4229,2023-07-28,churn,-77
4232,2023-07-21,new,199
4233,2025-12-31,new,79
4238,2024-07-06,new,29
4238,2025-01-02,churn,-74
4239,2025-08-08,new,199
4239,2026-02-04,churn,-450
4243,2024-03-15,new,29
4251,2026-01-02,new,199
4260,2023-08-25,new,29
4261,2025-08-15,new,79
4263,2023-08-01,new,29
4263,2024-01-28,churn,-76
4264,2023-05-23,new,29
4267,2023-08-30,new,29
4269,2025-11-20,new,29
4269,2026-02-18,expansion,25
4273,2024-03-15,new,29
4273,2024-09-11,churn,-75
4274,2023-11-29,new,79
4281,2024-02-17,new,29
4281,2024-05-17,contraction,-50
4281,2024-08-15,churn,-65
4287,2026-01-27,new,199
4287,2026-07-26,churn,-499
4293,2023-05-04,new,79
4313,2026-03-03,new,29
4317,2023-11-17,new,29
4318,2024-09-21,new,29
4318,2024-12-20,contraction,-25
4322,2026-02-02,new,199
4322,2026-08-01,churn,-499
4326,2023-11-20,new,79
4326,2024-05-18,churn,-194
4337,2025-12-13,new,29
4350,2023-03-11,new,29
4360,2024-04-11,new,29
4360,2024-10-08,churn,-78
4368,2025-07-24,new,29
4379,2024-06-24,new,29
4385,2025-07-16,new,199
4387,2025-05-23,new,29
4387,2025-11-19,churn,-71
4399,2024-09-09,new,79
4399,2025-03-08,churn,-197
4416,2024-07-18,new,29
4416,2024-10-16,expansion,50
4422,2023-02-05,new,79
4427,2023-07-22,new,29
4427,2024-01-18,churn,-67
4432,2025-09-01,new,29
4434,2023-02-25,new,29
4437,2025-11-13,new,29
4438,2025-04-19,new,79
4445,2023-12-21,new,199
4449,2024-10-07,new,79
4458,2025-04-12,new,199
4458,2025-07-11,expansion,25
4458,2025-10-09,churn,-476
4462,2025-04-16,new,29
4464,2024-05-19,new,29
4464,2024-11-15,churn,-79
4466,2024-03-31,new,29
4472,2023-06-03,new,79
4475,2024-04-20,new,79
4476,2024-11-15,new,29
4477,2025-12-13,new,199
4477,2026-03-13,expansion,25
4477,2026-06-11,churn,-460
4479,2024-05-14,new,199
4493,2025-04-25,new,29
4494,2025-09-13,new,29
4497,2024-12-12,new,79
4497,2025-03-12,expansion,25
4497,2025-06-10,churn,-194
4501,2025-08-16,new,29
4503,2023-08-04,new,29
4504,2024-06-14,new,79
4504,2024-12-11,churn,-221
4508,2023-12-28,new,79
4516,2024-04-11,new,29
4517,2025-05-24,new,199
4523,2026-02-21,new,199
4524,2025-05-21,new,29
4524,2025-11-17,churn,-68
4525,2025-05-25,new,199
4528,2024-03-17,new,79
4536,2024-05-15,new,29
4536,2024-08-13,contraction,-50
4536,2024-11-11,churn,-80
4537,2026-02-20,new,29
4537,2026-05-21,expansion,75
4542,2023-06-10,new,79
4542,2023-09-08,expansion,150
4545,2025-03-28,new,29
4548,2025-06-26,new,29
4550,2023-11-22,new,79
4550,2024-05-20,churn,-217
4553,2025-03-11,new,79
4557,2023-08-31,new,29
4558,2025-07-12,new,199
4561,2024-01-16,new,29
4563,2026-02-16,new,79
4573,2025-11-06,new,199
4577,2025-08-02,new,199
4577,2025-10-31,contraction,-50
4577,2026-01-29,churn,-449
4580,2023-10-24,new,79
4580,2024-04-21,churn,-196
4592,2023-02-13,new,29
4596,2024-01-02,new,29
4596,2024-04-01,expansion,50
4599,2023-11-05,new,79
4601,2025-01-31,new,29
4609,2025-05-07,new,29
4613,2024-11-26,new,29
4624,2025-07-24,new,199
4628,2025-12-11,new,29
4631,2025-12-30,new,29
4635,2024-03-29,new,79
4637,2025-01-31,new,29
4641,2023-06-19,new,79
4641,2023-09-17,expansion,50
4643,2024-05-18,new,29
4643,2024-08-16,expansion,50
4645,2023-09-12,new,79
4645,2023-12-11,contraction,-50
4645,2024-03-10,churn,-198
4648,2024-08-24,new,79
4652,2024-04-19,new,29
4652,2024-10-16,churn,-69
4660,2023-12-09,new,29
4674,2024-03-25,new,79
4674,2024-06-23,expansion,50
4678,2024-12-29,new,29
4678,2025-03-29,contraction,-50
4678,2025-06-27,churn,-65
4682,2025-11-02,new,79
4683,2023-11-02,new,29
4683,2024-04-30,churn,-68
4689,2024-04-15,new,79
4693,2023-10-27,new,79
4696,2023-08-17,new,199
4705,2025-02-22,new,79
4709,2025-07-26,new,29
4710,2024-07-22,new,79
4710,2025-01-18,churn,-178
4711,2024-05-08,new,29
4711,2024-11-04,churn,-68
4715,2023-05-05,new,29
4717,2024-01-01,new,199
4720,2024-03-11,new,29
4722,2023-05-06,new,79
4735,2024-11-10,new,29
4737,2023-07-17,new,79
4741,2025-03-27,new,79
4748,2025-05-25,new,29
4748,2025-08-23,expansion,75
4754,2025-05-29,new,29
4755,2026-03-04,new,29
4765,2023-07-21,new,29
4774,2025-04-20,new,199
4779,2025-01-08,new,29
4779,2025-04-08,contraction,-75
4780,2023-01-23,new,79
4780,2023-04-23,expansion,50
4786,2025-07-24,new,29
4786,2026-01-20,churn,-78
4793,2024-11-25,new,29
4799,2023-01-25,new,29
4816,2024-09-22,new,29
4831,2025-12-26,new,29
4835,2025-08-24,new,79
4835,2026-02-20,churn,-216
4838,2023-05-02,new,199
4841,2025-05-03,new,29
4841,2025-10-30,churn,-65
4859,2025-11-10,new,79
4862,2023-11-15,new,29
4862,2024-05-13,churn,-69
4870,2026-02-12,new,29
4870,2026-08-11,churn,-81
4880,2025-12-24,new,199
4886,2026-01-27,new,29
4886,2026-07-26,churn,-73
4887,2025-07-22,new,79
4887,2026-01-18,churn,-203
4888,2025-03-02,new,79
4889,2023-08-24,new,79
4889,2024-02-20,churn,-174
4894,2023-12-05,new,29
4900,2025-08-21,new,29
4900,2025-11-19,expansion,50
4910,2023-03-12,new,29
4910,2023-06-10,contraction,-25
4912,2025-04-01,new,199
4917,2023-01-23,new,199
4917,2023-04-23,expansion,25
4917,2023-07-22,churn,-496
4918,2023-05-19,new,79
4920,2025-10-01,new,79
4932,2024-12-14,new,29
4943,2023-03-29,new,79
4948,2023-10-31,new,29
4953,2023-03-30,new,199
4954,2024-11-19,new,199
4956,2024-02-29,new,79
4956,2024-08-27,churn,-221
4959,2023-08-14,new,199
4961,2024-01-10,new,29
4961,2024-04-09,contraction,-50
4966,2023-07-07,new,29
4969,2023-03-27,new,199
4978,2024-04-22,new,199
4978,2024-07-21,contraction,-25
4991,2024-02-27,new,79
4998,2023-04-20,new,79
4999,2024-07-08,new,79
5006,2025-01-22,new,29
5015,2024-06-05,new,199
5015,2024-12-02,churn,-483
5026,2023-02-25,new,199
5026,2023-08-24,churn,-449
5035,2025-06-12,new,29
5043,2025-01-19,new,79
5043,2025-04-19,contraction,-50
5045,2023-07-03,new,29
5048,2025-08-10,new,29
5060,2025-04-23,new,29
5060,2025-10-20,churn,-72
5065,2023-08-22,new,29
5066,2024-12-19,new,29
5066,2025-06-17,churn,-81
5068,2023-09-19,new,79
5081,2026-03-06,new,29
5085,2023-05-28,new,29
5087,2025-05-13,new,199
5087,2025-08-11,expansion,100
5089,2023-11-29,new,79
5089,2024-02-27,expansion,75
5092,2024-04-10,new,29
5095,2025-10-15,new,29
5095,2026-01-13,contraction,-25
5100,2024-10-20,new,199
5100,2025-01-18,expansion,50
5100,2025-04-18,churn,-479
5107,2025-05-30,new,29
5120,2023-09-03,new,29
5121,2025-08-26,new,79
5124,2024-12-11,new,29
5124,2025-06-09,churn,-78
5125,2024-05-26,new,79
5141,2023-07-23,new,29
5141,2023-10-21,contraction,-50
5141,2024-01-19,churn,-78
5148,2023-09-22,new,29
5148,2023-12-21,expansion,75
5151,2024-11-29,new,79
5154,2023-08-28,new,199
5157,2023-04-04,new,79
5157,2023-10-01,churn,-184
5160,2024-01-15,new,29
5162,2024-07-16,new,29
5162,2025-01-12,churn,-72
5163,2023-12-11,new,29
5163,2024-03-10,contraction,-25
5167,2024-03-25,new,79
5175,2025-08-27,new,29
5181,2025-12-18,new,79
5181,2026-06-16,churn,-208
5183,2023-05-21,new,79
5187,2025-12-15,new,29
5187,2026-03-15,expansion,50
5190,2024-01-17,new,29
5192,2026-01-13,new,29
5194,2025-09-04,new,79
5199,2025-06-09,new,29
5201,2024-01-08,new,79
5201,2024-04-07,contraction,-50
5203,2025-01-20,new,199
5206,2024-08-24,new,79
5211,2023-10-26,new,29
5211,2024-04-23,churn,-71
5216,2023-09-08,new,29
5216,2023-12-07,contraction,-50
5221,2025-09-02,new,29
5229,2023-11-13,new,79
5234,2025-03-16,new,29
5237,2025-08-16,new,29
5245,2025-04-10,new,29
5245,2025-07-09,contraction,-100
5247,2023-02-12,new,199
5249,2023-05-29,new,29
5251,2026-02-02,new,29
5253,2023-07-19,new,29
5254,2024-08-09,new,79
5259,2023-03-27,new,79
5259,2023-06-25,expansion,100
5259,2023-09-23,churn,-183
5269,2024-09-20,new,79
5269,2024-12-19,contraction,-50
5270,2024-05-31,new,199
5270,2024-08-29,contraction,-50
5273,2024-10-08,new,29
5293,2026-02-12,new,29
5293,2026-08-11,churn,-81
5294,2023-07-24,new,29
5294,2023-10-22,expansion,25
5300,2023-03-09,new,79
5302,2025-12-21,new,29
5303,2025-10-22,new,29
5309,2025-10-19,new,79
5311,2023-03-22,new,29
5315,2026-02-11,new,79
5320,2025-04-24,new,29
5320,2025-10-21,churn,-75
5323,2023-02-28,new,29
5326,2026-02-03,new,199
5330,2025-05-01,new,199
5331,2023-05-05,new,29
5338,2023-03-26,new,29
5339,2024-04-18,new,29
5343,2024-10-17,new,29
5344,2024-05-25,new,199
5349,2024-07-24,new,199
5359,2023-02-10,new,79
5359,2023-05-11,expansion,100
5362,2023-05-05,new,29
5362,2023-11-01,churn,-79
5367,2026-02-09,new,29
5375,2025-08-27,new,29
5375,2026-02-23,churn,-64
5389,2024-10-30,new,199
5401,2025-11-06,new,199
5407,2023-07-14,new,29
5407,2024-01-10,churn,-68
5409,2023-10-15,new,29
5412,2025-11-14,new,29
5412,2026-02-12,expansion,75
5416,2024-07-08,new,29
5424,2023-12-22,new,29
5424,2024-03-21,expansion,100
5434,2024-07-06,new,29
5437,2024-02-09,new,79
5438,2024-03-11,new,29
5443,2025-06-29,new,29
5448,2023-03-08,new,29
5450,2025-04-22,new,79
5450,2025-07-21,contraction,-25
5451,2026-01-20,new,29
5455,2024-10-13,new,79
5462,2025-02-16,new,29
5462,2025-05-17,contraction,-50
5467,2023-08-11,new,29
5471,2024-10-21,new,199
5471,2025-01-19,contraction,-50
5473,2024-05-07,new,199
5473,2024-08-05,contraction,-50
5479,2023-08-15,new,29
5479,2024-02-11,churn,-73
5485,2024-05-21,new,79
5495,2025-09-13,new,199
5496,2023-09-30,new,29
5496,2024-03-28,churn,-65
5498,2023-02-19,new,79
5503,2023-11-12,new,29
5505,2025-02-28,new,79
5511,2023-09-30,new,29
5518,2024-04-28,new,29
5522,2024-11-20,new,79
5523,2024-12-10,new,79
5534,2023-01-18,new,79
5535,2023-02-27,new,79
5535,2023-05-28,contraction,-75
5538,2026-02-09,new,79
5539,2025-01-14,new,29
5540,2024-10-24,new,79
5548,2024-06-15,new,29
5549,2025-03-10,new,79
5550,2025-11-01,new,29
5554,2023-06-19,new,29
5563,2024-12-10,new,29
5563,2025-03-10,expansion,50
5563,2025-06-08,churn,-81
5571,2025-06-03,new,79
5577,2025-03-17,new,199
5582,2025-07-25,new,29
5582,2025-10-23,expansion,100
5586,2023-04-03,new,199
5586,2023-09-30,churn,-466
5587,2024-03-02,new,79
5596,2023-05-04,new,79
5602,2023-12-14,new,29
5606,2024-01-06,new,29
5620,2023-12-05,new,79
5622,2024-09-07,new,79
5624,2025-05-04,new,29
5624,2025-08-02,expansion,75
5624,2025-10-31,churn,-70
5630,2025-12-20,new,199
5630,2026-03-20,contraction,-50
5635,2024-11-07,new,79
5640,2025-12-17,new,79
5647,2025-10-04,new,79
5650,2023-11-19,new,79
5650,2024-05-17,churn,-184
5652,2024-04-29,new,29
5654,2023-11-02,new,79
5661,2023-04-19,new,79
5679,2025-06-15,new,199
5685,2025-05-25,new,29
5690,2024-05-16,new,79
5694,2025-08-22,new,79
5695,2023-09-24,new,29
5699,2024-02-17,new,29
5707,2024-11-03,new,29
5707,2025-02-01,contraction,-50
5733,2025-10-08,new,29
5733,2026-04-06,churn,-66
5734,2025-10-16,new,199
5734,2026-04-14,churn,-466
5735,2026-01-11,new,79
5735,2026-07-10,churn,-188
5745,2023-05-28,new,79
5754,2024-08-18,new,29
5765,2024-04-12,new,29
5770,2023-05-31,new,29
5784,2024-11-17,new,79
5789,2023-07-19,new,29
5789,2024-01-15,churn,-75
5793,2025-10-05,new,199
5795,2024-01-19,new,79
5796,2026-02-18,new,199
5801,2024-11-27,new,79
5802,2025-07-16,new,199
5802,2026-01-12,churn,-471
5808,2023-10-01,new,79
5816,2025-03-03,new,29
5821,2024-01-07,new,29
5821,2024-04-06,contraction,-75
5834,2025-05-16,new,199
5837,2026-01-15,new,29
5837,2026-04-15,expansion,25
5837,2026-07-14,churn,-70
5838,2025-08-20,new,79
5842,2024-11-20,new,29
5842,2025-05-19,churn,-64
5860,2024-03-05,new,199
5867,2023-06-08,new,29
5867,2023-09-06,expansion,25
5871,2023-01-22,new,79
5872,2025-04-09,new,29
5873,2023-07-11,new,29
5873,2024-01-07,churn,-70
5880,2025-04-14,new,199
5880,2025-07-13,expansion,75
5891,2025-05-02,new,199
5893,2024-11-09,new,79
5895,2025-12-29,new,79
5897,2025-11-07,new,79
5897,2026-05-06,churn,-199
5906,2025-08-11,new,79
5910,2024-09-19,new,29
5910,2025-03-18,churn,-67
5912,2023-10-04,new,29
5928,2023-06-20,new,29
5930,2025-02-05,new,29
5936,2023-09-23,new,79
5944,2023-10-16,new,29
5947,2023-05-08,new,199
5948,2023-03-24,new,29
5965,2024-12-30,new,29
5967,2025-03-26,new,29
5968,2026-01-22,new,79
5974,2026-01-15,new,29
5974,2026-04-15,expansion,25
5976,2023-12-05,new,29
5976,2024-03-04,expansion,75
5976,2024-06-02,churn,-74
5983,2023-12-30,new,79
5984,2025-09-04,new,79
5984,2026-03-03,churn,-188
5993,2024-09-25,new,29
5995,2024-03-25,new,29
5995,2024-09-21,churn,-75
5999,2023-10-08,new,79
6003,2024-12-24,new,29
6009,2024-10-16,new,29
6009,2025-04-14,churn,-64
6015,2025-01-12,new,29
6017,2025-07-12,new,79
6026,2025-10-25,new,29
6031,2023-03-22,new,29
6031,2023-06-20,expansion,75
6031,2023-09-18,churn,-79
6042,2023-12-28,new,199
6056,2025-10-03,new,199
6057,2025-04-03,new,79
6057,2025-09-30,churn,-175
6066,2023-02-13,new,29
6071,2023-08-21,new,29
6082,2025-02-10,new,79
6082,2025-08-09,churn,-180
6084,2023-10-20,new,199
6087,2026-02-09,new,29
6088,2025-03-03,new,199
6088,2025-08-30,churn,-499
6105,2023-01-21,new,79
6105,2023-04-21,expansion,50
6110,2024-08-11,new,29
6119,2024-08-24,new,29
6133,2023-05-19,new,199
6133,2023-08-17,expansion,75
6133,2023-11-15,churn,-443
6134,2025-09-16,new,29
6137,2024-11-08,new,79
6138,2024-08-13,new,29
6138,2025-02-09,churn,-76
6142,2023-06-12,new,79
6142,2023-09-10,expansion,75
6142,2023-12-09,churn,-220
6159,2025-02-06,new,79
6164,2025-11-16,new,29
6168,2023-05-30,new,29
6180,2025-12-21,new,199
6185,2024-12-07,new,29
6188,2025-01-08,new,79
6191,2025-07-29,new,79
6191,2025-10-27,contraction,-75
6194,2025-07-26,new,29
6194,2025-10-24,expansion,50
6196,2025-07-08,new,29
6199,2025-01-30,new,199
6200,2025-08-12,new,199
6204,2024-04-01,new,79
6209,2025-07-04,new,29
6209,2025-10-02,expansion,75
6209,2025-12-31,churn,-79
6211,2024-12-18,new,29
6231,2025-11-04,new,29
6232,2025-01-05,new,79
6232,2025-04-05,contraction,-50
6238,2024-05-26,new,29
6247,2024-05-20,new,199
6247,2024-11-16,churn,-499
6250,2023-12-08,new,199
6250,2024-03-07,contraction,-75
6250,2024-06-05,churn,-499
6254,2025-10-25,new,79
6254,2026-04-23,churn,-194
6264,2025-12-15,new,199
6266,2025-10-26,new,79
6269,2023-03-17,new,79
6269,2023-09-13,churn,-215
6271,2023-03-31,new,199
6278,2023-08-06,new,29
6278,2023-11-04,contraction,-75
6281,2025-06-12,new,79
6293,2024-05-26,new,29
6293,2024-08-24,expansion,50
6296,2025-08-01,new,79
6298,2023-12-31,new,29
6298,2024-03-30,expansion,100
6304,2023-05-03,new,29
6313,2025-08-10,new,199
6317,2024-08-29,new,29
6325,2024-07-02,new,29
6325,2024-09-30,contraction,-25
6325,2024-12-29,churn,-70
6336,2024-05-27,new,199
6336,2024-08-25,expansion,50
6336,2024-11-23,churn,-499
6339,2025-10-01,new,199
6346,2023-11-15,new,79
6348,2024-07-22,new,29
6351,2025-09-13,new,29
6351,2026-03-12,churn,-66
6353,2025-12-13,new,199
6356,2023-08-10,new,79
6359,2025-04-13,new,29
6364,2025-01-23,new,79
6365,2023-11-05,new,29
6367,2024-05-28,new,79
6372,2023-02-11,new,29
6372,2023-05-12,contraction,-50
6372,2023-08-10,churn,-80
6373,2024-11-25,new,29
6373,2025-05-24,churn,-78
6387,2025-03-18,new,79
6390,2023-08-18,new,29
6392,2024-07-20,new,199
6395,2025-12-21,new,29
6398,2026-01-26,new,79
6402,2024-03-24,new,79
6407,2024-07-17,new,29
6407,2025-01-13,churn,-79
6415,2024-11-06,new,29
6424,2023-11-18,new,199
6429,2025-05-29,new,199
6431,2024-02-18,new,29
6433,2023-05-10,new,79
6436,2023-09-05,new,79
6438,2026-01-20,new,79
6440,2024-09-14,new,199
6440,2025-03-13,churn,-453
6457,2023-03-28,new,79
6458,2026-02-07,new,29
6458,2026-08-06,churn,-74
6463,2024-08-20,new,29
6463,2024-11-18,expansion,50
6463,2025-02-16,churn,-64
6466,2023-06-06,new,29
6466,2023-09-04,contraction,-75
6472,2023-07-08,new,79
6473,2025-05-24,new,29
6474,2023-08-22,new,29
6479,2025-06-16,new,199
6482,2025-07-23,new,29
6502,2023-07-20,new,199
6507,2023-07-09,new,199
6510,2025-07-14,new,29
6511,2025-11-06,new,79
6514,2025-08-14,new,199
6519,2023-07-27,new,29
6520,2024-11-16,new,29
6520,2025-05-15,churn,-76
6524,2025-07-04,new,79
6524,2025-12-31,churn,-174
6530,2024-08-21,new,79
6533,2025-07-25,new,29
6533,2025-10-23,contraction,-50
6537,2024-07-12,new,29
6537,2025-01-08,churn,-65
6550,2026-01-27,new,29
6559,2023-09-21,new,29
6561,2023-08-13,new,29
6561,2023-11-11,contraction,-75
6564,2023-06-05,new,29
6570,2025-02-07,new,79
6580,2024-06-02,new,29
6580,2024-11-29,churn,-68
6582,2024-06-23,new,199
6593,2023-08-04,new,29
6598,2024-06-03,new,199
6598,2024-09-01,expansion,75
6598,2024-11-30,churn,-499
6605,2023-08-11,new,79
6605,2023-11-09,contraction,-50
6608,2024-08-24,new,79
6609,2025-07-20,new,79
6613,2023-05-20,new,199
6616,2024-10-26,new,199
6616,2025-04-24,churn,-481
6617,2024-12-21,new,79
6617,2025-03-21,expansion,100
6623,2023-04-20,new,29
6623,2023-10-17,churn,-73
6628,2025-02-06,new,29
6628,2025-08-05,churn,-74
6631,2023-01-28,new,29
6638,2023-05-23,new,29
6638,2023-11-19,churn,-68
6639,2025-04-11,new,79
6650,2023-01-18,new,29
6655,2024-07-02,new,79
6657,2025-06-13,new,79
6657,2025-12-10,churn,-201
6662,2024-06-01,new,199
6663,2023-09-04,new,199
6663,2023-12-03,contraction,-50
6665,2025-02-03,new,79
6665,2025-08-02,churn,-205
6677,2025-05-13,new,79
6683,2023-06-05,new,29
6689,2025-03-23,new,29
6690,2026-02-08,new,29
6691,2025-08-27,new,29
6695,2025-07-09,new,79
6695,2026-01-05,churn,-188
6704,2024-11-13,new,29
6712,2023-04-10,new,29
6713,2024-03-31,new,79
6720,2023-04-01,new,29
6736,2023-08-01,new,79
6736,2024-01-28,churn,-194
6751,2023-11-29,new,79
6761,2023-07-24,new,199
6767,2023-09-17,new,199
6771,2025-08-10,new,199
6782,2024-12-14,new,29
6790,2025-04-04,new,199
6790,2025-07-03,expansion,50
6792,2023-02-05,new,199
6794,2024-05-25,new,79
6794,2024-11-21,churn,-195
6798,2025-11-28,new,29
6798,2026-05-27,churn,-80
6799,2026-01-27,new,29
6817,2025-05-03,new,29
6817,2025-08-01,expansion,75
6817,2025-10-30,churn,-74
6819,2025-05-03,new,79
6819,2025-10-30,churn,-219
6829,2023-08-18,new,29
6829,2024-02-14,churn,-73
6830,2024-08-17,new,29
6830,2024-11-15,contraction,-50
6830,2025-02-13,churn,-73
6832,2023-08-28,new,79
6832,2024-02-24,churn,-174
6836,2026-02-23,new,29
